ID	env	paniclelength	numberofprimary	secondarybranchnumber	primarybranchlength	secondarybranchlength	spikeletsperprimarybranch	spikeletspersecondarybranch	spikeletsperpanicle
C027	2013HN	24.33333333	11.33333333	29.33333333	12.08333333	3.75	5.333333333	3.833333333	117.3333333
W119	2013HN	20.76666667	12.66666667	28.33333333	9.75	2.6	6.5	3.166666667	117.7857143
W123	2013HN	24.03333333	12	20.66666667	9.633333333	2.333333333	5.833333333	3.333333333	118
W267	2013HN	20.26666667	10	31.66666667	9.366666667	2.8	5.5	3.5	118.4210526
W012	2013HN	21.5	17	26	9	2.383333333	6.166666667	4	118.5555556
W291	2013HN	22.73333333	8.333333333	24	10.93333333	3.633333333	5.166666667	3.333333333	118.6818182
C149	2013HN	19.26666667	10.33333333	25.33333333	8.216666667	2.233333333	6.166666667	4.333333333	120.125
C143	2013HN	25.33333333	10.33333333	25.33333333	11.63333333	2.85	5.5	3.666666667	120.2352941
W112	2013HN	21.4	7	22.33333333	10.2	2.966666667	5.333333333	3.833333333	120.25
C101	2013HN	21.96666667	11.33333333	31.33333333	10.21666667	3.15	6	5.166666667	120.3333333
W099	2013HN	23.96666667	10	23.33333333	10.78333333	2.566666667	5.666666667	3.333333333	121
C127	2013HN	NA	NA	NA	NA	NA	NA	NA	121.6428571
W314	2013HN	23.23333333	7	23	13.25	4.333333333	5.5	4.333333333	121.6666667
W176	2013HN	21.63333333	10.33333333	28.66666667	9.733333333	2.983333333	5.5	3.5	121.8965517
W024	2013HN	22.83333333	13.33333333	23	9.8	2.033333333	6.666666667	2.666666667	122.0833333
C185	2013HN	25.6	11.33333333	29.66666667	10.86666667	2.466666667	6.833333333	4	122.2857143
W284	2013HN	22.56666667	13.33333333	31	9.05	2.316666667	5	3.333333333	122.5384615
W208	2013HN	16.36666667	11.33333333	30.33333333	8.833333333	2.416666667	5.666666667	3.5	123.0666667
C038	2013HN	23.36666667	9.333333333	28.33333333	10.11666667	2.816666667	5.833333333	3	123.1666667
W317	2013HN	22.6	9	27	11.98333333	3.266666667	5.666666667	3.833333333	123.5357143
W032	2013HN	23.33333333	12.33333333	40	11.15	2.85	6.166666667	3.5	123.9090909
W009	2013HN	21.8	10.66666667	25.33333333	9.783333333	2.55	5.666666667	3.333333333	125.0714286
W225	2013HN	23.56666667	11.33333333	21.33333333	9	2.366666667	5.5	3	125.6153846
W174	2013HN	22.66666667	9.333333333	35	13.33333333	3.916666667	6	4.666666667	126.2666667
W147	2013HN	23.96666667	13.66666667	23	10.61666667	2.55	6.333333333	3.166666667	126.4230769
W159	2013HN	20.86666667	11	27.33333333	10.48333333	2.666666667	6.166666667	3.333333333	126.9333333
W111	2013HN	21.93333333	9.333333333	25	10.96666667	2.916666667	6	3.333333333	126.95
C140	2013HN	23.66666667	10	17.66666667	11.65	2.616666667	6.166666667	3	127
W254	2013HN	24.9	13.33333333	20.66666667	10.56666667	2.566666667	5.833333333	3.333333333	127.5
W229	2013HN	27.4	11	24	13.5	2.333333333	6.333333333	2.5	128.4482759
W128	2013HN	27.13333333	15.33333333	31.33333333	9.116666667	2	6	2.666666667	128.5
W095	2013HN	24.3	9	28.66666667	10.75	2.65	6.5	3.333333333	128.9375
W222	2013HN	27.43333333	12	27.33333333	12.85	3.216666667	7.166666667	3.666666667	129.0588235
C180	2013HN	24.36666667	11.66666667	27.33333333	10.76666667	2.45	6.333333333	2.666666667	129.1818182
W315	2013HN	23.76666667	9	27.66666667	11.26666667	2.9	6.166666667	3	129.4166667
W289	2013HN	24.76666667	11.66666667	23.66666667	11.16666667	2.483333333	5.833333333	3	130.25
C076	2013HN	24.66666667	11	31.66666667	11.75	2.983333333	6.5	3.666666667	131.6774194
C142	2013HN	22.23333333	11.33333333	43	10.45	2.816666667	4.833333333	3.5	133.2631579
C197	2013HN	27.5	10.66666667	36.66666667	11.98333333	2.933333333	5.666666667	3.333333333	133.2857143
W279	2013HN	23.73333333	9	36	12.21666667	3.4	5.666666667	5.166666667	133.5294118
C087	2013HN	23.93333333	13	34	9.7	2.733333333	6.166666667	4	133.5909091
W015	2013HN	25.9	9.333333333	30.33333333	9.85	2.516666667	5.5	3.5	134.0689655
C030	2013HN	27.7	12	39.33333333	10.81666667	3.133333333	6.166666667	3.666666667	134.3809524
W311	2013HN	21.36666667	12.33333333	27.66666667	10.88333333	2.733333333	5.833333333	3.333333333	134.4545455
W230	2013HN	25.36666667	9.666666667	31.66666667	13.73333333	4.066666667	5.833333333	4.166666667	134.6060606
W153	2013HN	26.63333333	10.33333333	36	10.13333333	2.883333333	4.833333333	3.333333333	134.7142857
W194	2013HN	20.9	9.333333333	33.33333333	12.2	3.483333333	6	4	134.7307692
W264	2013HN	24.96666667	11.33333333	25.66666667	12.56666667	3.516666667	5.166666667	3.166666667	135.3478261
W116	2013HN	31.43333333	12.66666667	24.66666667	12.86666667	2.566666667	5.833333333	3.166666667	136
W051	2013HN	24.5	9	26.66666667	13.23333333	3.683333333	6.5	3.833333333	136
W091	2013HN	24.13333333	8	32.33333333	10.66666667	2.95	6.166666667	5.5	136.15
C007	2013HN	21.73333333	12	33.33333333	10.25	2.7	5.666666667	3.333333333	136.225
W036	2013HN	25.93333333	9	30	12.2	3.3	6.166666667	4.333333333	136.245283
C074	2013HN	24.4	13.33333333	28.33333333	10.8	2.766666667	6.166666667	3.5	136.3043478
C136	2013HN	26.16666667	9.666666667	26.33333333	11.7	2.7	6.333333333	3.166666667	136.5185185
W124	2013HN	22.33333333	9	36.33333333	10.58333333	2.866666667	5.5	4	137.04
W306	2013HN	26.66666667	10.66666667	33.66666667	12.98333333	3.866666667	5.833333333	3.833333333	137.0869565
C193	2013HN	21.76666667	11.66666667	38.33333333	10.36666667	2.783333333	6.5	3.833333333	137.6666667
W033	2013HN	22.9	11.66666667	23.33333333	10.91666667	2.883333333	6.166666667	3.833333333	137.8235294
W240	2013HN	22.7	8.333333333	33	11.38333333	3.4	5.5	3.666666667	137.96875
W212	2013HN	21.66666667	12.66666667	39	11.35	2.716666667	5.833333333	4	138.3684211
W293	2013HN	23.96666667	10.33333333	24.33333333	10.15	2.783333333	5.5	3.5	138.7
W302	2013HN	31.4	15.33333333	30	11.13333333	2.383333333	7	3.166666667	139.3529412
W021	2013HN	28.4	13.33333333	33.66666667	12.78333333	2.916666667	6.666666667	4.333333333	139.5454545
W121	2013HN	28.8	12	30	13	3.416666667	5.666666667	3.333333333	139.5909091
C189	2013HN	21.5	14.33333333	50	9.083333333	2.383333333	5.333333333	3.666666667	139.6666667
C062	2013HN	22.06666667	11	29.33333333	9.566666667	2.916666667	6	3.833333333	139.7058824
C059	2013HN	20.5	12	33	11.23333333	2.616666667	6.666666667	3.333333333	139.7142857
C092	2013HN	23.23333333	10.66666667	28.66666667	11.6	3.516666667	6	4	139.7777778
W268	2013HN	19.26666667	11	33.66666667	9.866666667	2.4	6	3.333333333	139.8666667
C095	2013HN	28.33333333	9.333333333	29.33333333	12.88333333	2.766666667	6	3.5	140.5
W025	2013HN	23.13333333	8.333333333	33.33333333	11.05	3.55	5.166666667	5.5	140.6923077
W049	2013HN	22.23333333	8.333333333	30.66666667	12.9	3.916666667	6.5	5	140.7083333
C043	2013HN	24.46666667	11.66666667	24	10.43333333	2.683333333	6.166666667	2.833333333	140.7857143
W019	2013HN	20.43333333	13	29.66666667	10.05	3.25	5.5	3.5	141.7241379
W002	2013HN	26.4	14	32	10.41666667	2.2	6	3	143
W144	2013HN	24.86666667	11.33333333	23.33333333	12.38333333	2.55	7	2.833333333	143.4857143
W276	2013HN	24.33333333	7.666666667	29.66666667	12.15	3.05	6	3.5	143.7333333
W161	2013HN	18.96666667	8.666666667	30.33333333	9.75	3.4	5.333333333	4.166666667	143.7777778
W155	2013HN	23.53333333	12.33333333	38	13.33333333	3.766666667	6.5	3.833333333	143.8709677
W126	2013HN	23.3	10.33333333	31.66666667	11.1	3.15	6.166666667	3.333333333	144
W145	2013HN	23.73333333	11	26.66666667	11.08333333	2.833333333	6.166666667	3.5	144
C011	2013HN	23.33333333	11.33333333	36	9.433333333	2.883333333	5.166666667	4.166666667	144.0588235
W085	2013HN	22.93333333	10	27.66666667	11.23333333	2.483333333	6	3.166666667	145.2608696
W319	2013HN	29.03333333	12	35	13.1	2.616666667	5.166666667	4.333333333	145.4444444
C137	2013HN	28.63333333	12.33333333	38.66666667	14.13333333	3.916666667	6	5.166666667	145.5789474
C072	2013HN	22.66666667	13.66666667	42	13.9	3.45	6.666666667	3.833333333	145.8461538
W242	2013HN	24.26666667	10.66666667	26.66666667	9.766666667	2.466666667	6	3	146.45
C124	2013HN	23.46666667	12	34.33333333	11.56666667	2.8	6	3.166666667	146.5454545
W224	2013HN	19.8	10	36	11.16666667	3.85	5	4.166666667	146.6315789
W189	2013HN	18.53333333	10	24.66666667	10.71666667	3.2	5.833333333	3.666666667	147
C167	2013HN	20.6	11.33333333	29.33333333	8.7	1.733333333	6.166666667	2.5	147.7058824
W132	2013HN	26.16666667	10	29	12.03333333	3.616666667	6.333333333	4.5	148.2592593
C053	2013HN	28.66666667	9.666666667	34.66666667	12.31666667	2.983333333	5.833333333	3.166666667	148.6153846
C174	2013HN	25.03333333	11	50	11.35	3.25	5.666666667	4.666666667	148.7105263
W181	2013HN	22.9	9.333333333	25	11.66666667	3.166666667	5.5	3.166666667	149.0588235
C006	2013HN	21.2	11.66666667	33.33333333	10.11666667	2.65	5.666666667	3.166666667	149.15
W125	2013HN	27.83333333	12	38.66666667	11.35	2.683333333	6.166666667	3.666666667	149.1842105
W148	2013HN	24.86666667	11.33333333	27.33333333	9.85	2.3	6.5	2.833333333	150.2
W170	2013HN	25	12	39.33333333	13.86666667	3.666666667	6.333333333	4.5	150.6153846
W177	2013HN	NA	NA	NA	NA	NA	NA	NA	151
C073	2013HN	24.73333333	12.66666667	34.33333333	9.6	2.5	6.166666667	3.166666667	151.1176471
W303	2013HN	23.6	11.66666667	25.33333333	10.55	2.85	6	3.333333333	151.3333333
C107	2013HN	23.06666667	11.33333333	45.33333333	9.35	2.75	3.666666667	3.666666667	151.9230769
W069	2013HN	27.96666667	10.33333333	40	NA	3.066666667	5.666666667	4.5	152.78125
C111	2013HN	22.1	13.66666667	31	9.366666667	2.55	5.833333333	3.833333333	152.8
C031	2013HN	23.43333333	9.666666667	35.66666667	12.38333333	3.35	5.333333333	3.833333333	152.9444444
C080	2013HN	24.9	10.33333333	32.66666667	10.85	3.25	6	4.166666667	153.4166667
W079	2013HN	24.3	13.33333333	29	11.3	2.116666667	6.166666667	2.5	153.7142857
C104	2013HN	25.3	9.666666667	33.33333333	11.8	3.05	5.666666667	4	154.4210526
W251	2013HN	24.16666667	12.33333333	38	9.766666667	2.45	5.333333333	3.333333333	154.5
W247	2013HN	22.7	10.33333333	30.33333333	9.183333333	2.366666667	6	2.5	154.5294118
W160	2013HN	15.13333333	14	30	5.25	1.25	5.833333333	2.833333333	154.5714286
W310	2013HN	25.83333333	10.66666667	40	11.68333333	3.35	5.5	4	154.5909091
W117	2013HN	20.13333333	12	29.33333333	9.366666667	2.5	6	4.5	155.9333333
W057	2013HN	29.33333333	13.33333333	27.66666667	13.28333333	3.316666667	6.5	3.666666667	156.4666667
W070	2013HN	26.13333333	10.33333333	32.66666667	15.03333333	4.683333333	6	5	156.64
W210	2013HN	22.96666667	11.66666667	33	10.28333333	2.716666667	6	3	156.8
W270	2013HN	16.06666667	9.666666667	32.66666667	9.166666667	2.216666667	5.166666667	3.166666667	157
W265	2013HN	32.13333333	11	37	12.13333333	2.6	5	2.666666667	157.2
C049	2013HN	24.83333333	10.33333333	26	13.66666667	3.516666667	6.5	4	157.2727273
W043	2013HN	24.73333333	10.33333333	32.66666667	10.93333333	3.233333333	5	3.666666667	157.5555556
C085	2013HN	23.6	12	27.66666667	9.516666667	2.266666667	5.833333333	3.833333333	158.0769231
W022	2013HN	32.6	12.66666667	35	13.65	2.733333333	5.666666667	4.333333333	158.7894737
W114	2013HN	NA	NA	NA	NA	NA	NA	NA	158.8571429
C165	2013HN	24.4	13	36.33333333	9.616666667	2.366666667	6.333333333	3	159
W260	2013HN	25.83333333	13.33333333	32.66666667	10.4	2.6	5.5	3.833333333	159.2352941
W237	2013HN	26.93333333	12.66666667	32	12.88333333	3.183333333	5.833333333	3.166666667	160.5217391
W035	2013HN	NA	NA	NA	NA	NA	NA	NA	160.9148936
C178	2013HN	21.6	10	23.66666667	8.016666667	2.566666667	6	3.333333333	161.375
W322	2013HN	22.53333333	10.66666667	31	10.93333333	2.833333333	5.5	3.666666667	161.6363636
C199	2013HN	27.13333333	11.66666667	33	12.13333333	2.966666667	6.166666667	3.666666667	161.7037037
W023	2013HN	21.66666667	10.33333333	37	10.23333333	2.433333333	5	2.833333333	162
W048	2013HN	27.83333333	8.333333333	26.66666667	13.18333333	3.233333333	5.166666667	4.166666667	162.375
C200	2013HN	24.9	13	38	12.8	3	5.833333333	3.666666667	162.55
C047	2013HN	27.13333333	11.66666667	38.66666667	11.73333333	2.683333333	5.5	3	163.32
C191	2013HN	25.66666667	13	37.66666667	10.95	2.6	6.666666667	3.833333333	164
C147	2013HN	22.83333333	8.666666667	27.33333333	11.95	3.616666667	5.5	4.666666667	164.1481481
W188	2013HN	21.63333333	9.333333333	36.66666667	10.73333333	3.15	4.166666667	4	164.244898
W304	2013HN	19.7	10.66666667	40.66666667	10.56666667	2.933333333	6.333333333	4.5	164.3157895
C166	2013HN	25.46666667	13.66666667	46	9.733333333	2.383333333	5.666666667	2.833333333	164.9230769
C163	2013HN	23.9	12.33333333	45	11	2.625	6	3.25	165.1666667
C122	2013HN	22.13333333	13.66666667	42	11.25	2.566666667	6.666666667	3.666666667	165.2666667
C110	2013HN	27.33333333	10.33333333	31	10.96666667	2.383333333	5.5	3	165.8695652
W241	2013HN	26.43333333	11	43	14.98333333	3.866666667	6.166666667	4.166666667	166.2222222
W182	2013HN	23.7	11.66666667	33	10.76666667	3.45	6.333333333	3.5	167
C061	2013HN	26.26666667	9.666666667	34.66666667	11.71666667	3.1	5.666666667	3.5	167.1875
C108	2013HN	25.36666667	10.33333333	33	11.18333333	3.15	6	4.166666667	167.2608696
C050	2013HN	26	10	40	14.91666667	4	5	4	169.6923077
W318	2013HN	NA	NA	NA	NA	NA	NA	NA	169.8695652
W041	2013HN	30.6	12.66666667	25.66666667	12.45	3.033333333	6.333333333	3.5	170.3636364
C121	2013HN	23.86666667	15.33333333	30.66666667	10.41666667	2.266666667	7	3	170.7333333
W058	2013HN	22.6	13.33333333	32.33333333	9.6	2.383333333	6.666666667	3.666666667	172
W040	2013HN	25.76666667	12	33.66666667	12.2	2.683333333	7	3.5	172.04
C012	2013HN	23.76666667	13	40.66666667	9.516666667	2.1	5.833333333	4	173.3636364
C039	2013HN	24.96666667	12	28.66666667	11.85	2.866666667	6.333333333	3.166666667	174.2631579
C090	2013HN	26.96666667	10.33333333	38	14.35	3.483333333	5.833333333	4.166666667	174.5625
W154	2013HN	23.43333333	12	44	10.98333333	2.866666667	6.166666667	3.5	175.4
W053	2013HN	23.13333333	11.66666667	24.33333333	10.15	2.65	6	4.166666667	175.4545455
W263	2013HN	29.3	11	34.33333333	13.6	3.516666667	5.166666667	3.666666667	176.65
W055	2013HN	24.33333333	14.33333333	44.33333333	9.633333333	2.516666667	5.833333333	3.166666667	176.8235294
W216	2013HN	23.76666667	12.33333333	35	11.13333333	2.9	5.666666667	3	177.3636364
C105	2013HN	31.26666667	11	44.66666667	12.98333333	2.916666667	6.333333333	4	178.7837838
C042	2013HN	23.1	11	37	10.93333333	2.35	5.833333333	3.5	179.25
W157	2013HN	24	12	41	12.38333333	3.383333333	6.833333333	4.166666667	179.7307692
W178	2013HN	22.76666667	10	35.66666667	10.76666667	2.9	6	3.833333333	180.3235294
W223	2013HN	24.86666667	9.666666667	37.66666667	12.11666667	3.083333333	5.166666667	3.833333333	180.3529412
C040	2013HN	26.06666667	13.33333333	42	12.38333333	2.816666667	6.666666667	3.333333333	180.5555556
W027	2013HN	21.53333333	15.33333333	41	8.183333333	2.55	4.5	4.166666667	180.6666667
C148	2013HN	24.06666667	10.33333333	38.33333333	10.5	2.816666667	5.5	3.166666667	181.3529412
C094	2013HN	29.43333333	10.33333333	34	13.03333333	3.083333333	6	3.666666667	181.3529412
W198	2013HN	30.13333333	12	41	14.08333333	3.466666667	6.666666667	4.166666667	181.5
W221	2013HN	23.9	10.33333333	37.33333333	11.58333333	3.35	5.666666667	4.166666667	181.7142857
W037	2013HN	27.9	11.66666667	32.66666667	14.25	3.716666667	5.833333333	4.166666667	181.8275862
W008	2013HN	26.6	13	28.33333333	12.85	3.083333333	6.166666667	3.833333333	181.9473684
W067	2013HN	31.03333333	12.33333333	32.66666667	13	3.25	5.666666667	3.5	182
W086	2013HN	24.4	8	27.66666667	11.93333333	3.383333333	5.833333333	4.166666667	182.25
W168	2013HN	25.66666667	10.66666667	40.66666667	13.25	3.983333333	4.833333333	4.833333333	182.5588235
W163	2013HN	20.2	9.333333333	41	9.5	2.55	4.833333333	3.333333333	183.8974359
W213	2013HN	24.03333333	11.33333333	43	12.15	2.983333333	5.5	3.5	186.2352941
W234	2013HN	23.43333333	11.33333333	41.66666667	11.31666667	2.916666667	5.5	4.5	187.0769231
W294	2013HN	22.46666667	16	34.66666667	9.15	2.016666667	6.5	3	187.4444444
C045	2013HN	24.23333333	11.33333333	47.33333333	12.23333333	3.133333333	5.666666667	4.833333333	187.5757576
W131	2013HN	28.43333333	8.666666667	38.33333333	10.35	3.016666667	5.333333333	5.5	187.7272727
C133	2013HN	25.23333333	11.66666667	50	9.983333333	2.55	4.666666667	5.666666667	188.25
W172	2013HN	27.53333333	11	33	14.4	3.966666667	6.333333333	4	188.72
C168	2013HN	21.7	12	39	9.783333333	2.2	6.166666667	3.5	189.75
C086	2013HN	25.33333333	8.666666667	37	11.65	3.316666667	4.666666667	4.666666667	190.0526316
W006	2013HN	28.36666667	14.33333333	41.33333333	10.61666667	2.383333333	5.666666667	3	190.0833333
W300	2013HN	23.53333333	16.66666667	41	8.933333333	2.066666667	6.5	3	190.4615385
C184	2013HN	26.2	10	32	12.95	3.05	6.166666667	3.666666667	190.8666667
W257	2013HN	30.36666667	15.66666667	40.66666667	12.38333333	2.816666667	6.5	3.5	193.6
C088	2013HN	28.4	13.33333333	41	13.03333333	3.183333333	6.5	4.166666667	196.875
W127	2013HN	27.26666667	15	47.33333333	11.18333333	2.8	6.666666667	4.5	196.9
C164	2013HN	22.7	12.33333333	50.66666667	11.45	2.7	5.5	3.833333333	198.0714286
C109	2013HN	25.7	14	40.33333333	11.13333333	2.6	6.333333333	3.333333333	199.1333333
W110	2013HN	31.66666667	15.33333333	47.33333333	13.58333333	3.133333333	7	3.833333333	200.9090909
C005	2013HN	29.3	15.33333333	37.33333333	12.75	3.016666667	5.5	4.166666667	201.25
C037	2013HN	23.33333333	11.66666667	36.33333333	11.7	3.066666667	6	3.5	203.7142857
W329	2013HN	30.03333333	12	42.66666667	15.7	3.883333333	6	4.666666667	205
C083	2013HN	25.33333333	12.33333333	46.66666667	12.18333333	3.083333333	6	4.166666667	205.3809524
W113	2013HN	NA	NA	NA	NA	NA	NA	NA	205.5
W244	2013HN	24.53333333	12.66666667	46	11.48333333	3.4	5.666666667	3.833333333	206.9565217
C144	2013HN	27.23333333	12.33333333	44	12.63333333	3.25	5.5	6.166666667	209.2142857
C058	2013HN	24.3	12.33333333	33	9.533333333	2.083333333	6.833333333	2.5	209.8636364
C151	2013HN	25.43333333	15.33333333	51.66666667	10.36666667	2.516666667	6.666666667	3.333333333	212.7083333
W156	2013HN	24.03333333	13.33333333	45	10.58333333	2.783333333	6.5	3.166666667	213.25
C009	2013HN	20.16666667	11	49.33333333	8.05	1.9	5.833333333	3.5	215.5833333
C173	2013HN	25.36666667	15.66666667	52.33333333	11.81666667	2.95	7.166666667	3.833333333	217.1333333
W236	2013HN	26.06666667	11	44.33333333	11.68333333	3	6	3.333333333	217.7142857
W004	2013HN	27.5	15.33333333	42.33333333	9.75	1.816666667	5.666666667	3.333333333	217.7333333
W186	2013HN	20.36666667	10.66666667	52	10.01666667	2.383333333	5.833333333	4.166666667	218.0833333
W239	2013HN	21	11.33333333	33.33333333	9.983333333	2.7	5.166666667	3.5	218.875
W026	2013HN	29.06666667	12.33333333	45	13.46666667	3.483333333	6.166666667	4	219.65
W010	2013HN	26.2	12.66666667	48	10.48333333	3.35	5.166666667	4.666666667	221.56
W273	2013HN	31.85	15	65	11.51666667	2.766666667	6.166666667	5	222.2666667
C132	2013HN	30.63333333	13.33333333	44.66666667	13.15	3.05	7.333333333	3.5	222.3333333
W187	2013HN	22.36666667	10.33333333	54.33333333	10.83333333	2.733333333	5.5	4.833333333	222.952381
W005	2013HN	23.63333333	13.66666667	54	10.28333333	2.533333333	5.833333333	4.5	224.5
W285	2013HN	NA	NA	NA	NA	NA	NA	NA	227.9375
C190	2013HN	26.63333333	14	47.33333333	10.46666667	2.45	6.333333333	3.166666667	230.6363636
C041	2013HN	24.46666667	14.66666667	34.66666667	8.9	1.9	6.833333333	2.666666667	232.5833333
C141	2013HN	28.7	15.33333333	49	11.48333333	2.433333333	6.166666667	2.833333333	233.0714286
W007	2013HN	31.93333333	17.66666667	53.66666667	13.11666667	2.866666667	6	4	234
C186	2013HN	30.33333333	14	46	13.26666667	3.366666667	6.166666667	5.5	241.625
W195	2013HN	24.43333333	11.66666667	54.33333333	13.41666667	3.6	5.5	5.166666667	242.1666667
W165	2013HN	21.9	10	56	9.966666667	2.433333333	5.5	4	242.8636364
W217	2013HN	22.86666667	13	51.66666667	10.98333333	3.5	5.666666667	4.5	243.8666667
W137	2013HN	28.63333333	11	50.66666667	13.45	3.65	5.833333333	4.666666667	251.6060606
W259	2013HN	25.06666667	13.66666667	49.66666667	11.23333333	3.266666667	6	3.5	253.9411765
W266	2013HN	27.46666667	11.66666667	58	12.73333333	3.05	6.166666667	5	259.1875
W243	2013HN	27.53333333	13	60.66666667	12.48333333	3.816666667	6	3.833333333	268.9545455
W062	2013HN	NA	NA	NA	NA	NA	NA	NA	275.2857143
W020	2013HN	23.76666667	10.33333333	44	10.21666667	2.783333333	5.5	5.833333333	276.7333333
W275	2013HN	30.43333333	15	59.66666667	12.06666667	2.783333333	6	4.166666667	304.2
W166	2013HN	25.7	13.33333333	77.33333333	13.11666667	4.016666667	5.5	6	335.7857143
W167	2013HN	23.16666667	14	76.33333333	14.36666667	4.333333333	5.5	6.166666667	346.4285714
W218	2013HN	28.6	17	94	13.43333333	3.866666667	6.166666667	4.666666667	442.1818182
C017	2013HN	18.46666667	11.33333333	16	5.766666667	1.2	6.166666667	1.833333333	NA
C023	2013HN	19.46666667	12.33333333	8	8.15	1.616666667	6.166666667	2.166666667	NA
W103	2013HN	12.73333333	4.666666667	8	4.4	1.5	4.5	2.5	NA
W277	2013HN	19.66666667	7.333333333	16	8.016666667	2.266666667	5	2.5	NA
C181	2013HN	18.6	6.333333333	8.666666667	6.5	1.716666667	5	2.666666667	NA
W278	2013HN	20.53333333	7	12.33333333	9.083333333	2.716666667	5.166666667	2.666666667	NA
W286	2013HN	19.26666667	6.666666667	12.66666667	9.216666667	2.383333333	5.333333333	2.833333333	NA
W173	2013HN	22.03333333	11.33333333	16.66666667	9.35	2.5	5.5	2.833333333	NA
W018	2013HN	18.4	11.33333333	19.33333333	6.866666667	2.266666667	5.666666667	3.166666667	NA
